[2016/2/2 - 14:22:17] * Ong Gia da nhan duoc 20 Paintball Token(s), chuc vui ve!
[2016/2/7 - 15:29:51] * Anonymous Tai da nhan duoc 1 Platinum VIP Voucher, chuc vui ve!
[2016/2/7 - 15:29:53] * Anonymous Tai da nhan duoc 1 rimkit, chuc vui ve!
[2016/2/7 - 15:29:56] * Anonymous Tai da nhan duoc 10000 Material, chuc vui ve!
[2016/2/7 - 15:32:18] * LTT Dung da nhan duoc 50 Crack, chuc vui ve!
[2016/2/7 - 15:32:18] * xBoss Grap da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/7 - 15:32:22] * LTT Dung da nhan duoc 100 Pot, chuc vui ve!
[2016/2/7 - 15:32:24] * LTT Dung da nhan duoc 20 Paintball Token, chuc vui ve!
[2016/2/7 - 15:32:25] * LTT Dung da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/7 - 15:32:28] * LTT Dung da nhan duoc 1 Platinum VIP Voucher, chuc vui ve!
[2016/2/7 - 15:32:30] * LTT Dung da nhan duoc 1 rimkit, chuc vui ve!
[2016/2/7 - 15:32:34] * LTT Dung da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/7 - 15:32:38] * LTT Dung da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/7 - 15:32:41] * LTT Dung da nhan duoc 5 Respect Point, chuc vui ve!
[2016/2/7 - 15:32:50] * Ho Kinh da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/7 - 15:32:53] * Ho Kinh da nhan duoc 1 Seven day Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 15:32:55] * Ho Kinh da nhan duoc 1 rimkit, chuc vui ve!
[2016/2/7 - 15:32:57] * Ho Kinh da nhan duoc 5 VIP Token, chuc vui ve!
[2016/2/7 - 15:32:59] * Ho Kinh da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/7 - 15:33:01] * Ho Kinh da nhan duoc 1 Quang cao uu tien Voucher, chuc vui ve!
[2016/2/7 - 15:33:02] * Ho Kinh da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/7 - 15:33:04] * Ho Kinh da nhan duoc 1 Quang cao uu tien Voucher, chuc vui ve!
[2016/2/7 - 15:33:06] * Ho Kinh da nhan duoc 5 VIP Token, chuc vui ve!
[2016/2/7 - 15:33:08] * Ho Kinh da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/7 - 15:33:29] * Ho Kinh da nhan duoc 1 Seven day Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 15:33:33] * Ho Kinh da nhan duoc 1 Toy Slot, chuc vui ve!
[2016/2/7 - 15:33:35] * Ho Kinh da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/7 - 15:33:38] * Ho Kinh da nhan duoc 5 Respect Point, chuc vui ve!
[2016/2/7 - 15:33:39] * Ho Kinh da nhan duoc 3 firework, chuc vui ve!
[2016/2/7 - 15:33:54] * Ho Kinh da nhan duoc 5 Respect Point, chuc vui ve!
[2016/2/7 - 15:33:57] * Ho Kinh da nhan duoc 1 Gift Reset Voucher, chuc vui ve!
[2016/2/7 - 15:34:08] * Ho Kinh da nhan duoc 1 Quang cao uu tien Voucher, chuc vui ve!
[2016/2/7 - 15:34:10] * Ho Kinh da nhan duoc 1 Seven day Gold VIP, chuc vui ve!
[2016/2/7 - 15:34:13] * Ho Kinh da nhan duoc 1 mot thang Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 15:34:15] * Ho Kinh da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/7 - 15:34:18] * Ho Kinh da nhan duoc 1 Mot thang dung Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 15:34:20] * Ho Kinh da nhan duoc 3 firework, chuc vui ve!
[2016/2/7 - 15:34:22] * Ho Kinh da nhan duoc 1 Gift Reset Voucher, chuc vui ve!
[2016/2/7 - 15:34:24] * Ho Kinh da nhan duoc 50 Crack, chuc vui ve!
[2016/2/7 - 15:34:26] * Ho Kinh da nhan duoc $100,000, chuc vui ve!
[2016/2/7 - 15:34:28] * Ho Kinh da nhan duoc 1 Seven day Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 15:34:30] * Ho Kinh da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/7 - 15:42:12] * Mr Jack da nhan duoc 1 Mot thang dung Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 15:50:10] * Venus Angel da nhan duoc 1 Platinum VIP Voucher, chuc vui ve!
[2016/2/7 - 15:50:22] * Ghost Hunter da nhan duoc 5 VIP Token, chuc vui ve!
[2016/2/7 - 15:50:23] * Ghost Hunter da nhan duoc 20 Paintball Token, chuc vui ve!
[2016/2/7 - 15:50:24] * Ghost Hunter da nhan duoc 1 Gift Reset Voucher, chuc vui ve!
[2016/2/7 - 15:51:33] * Hacker Moon da nhan duoc 1 Seven day Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 16:22:46] * ngoc Zacker da nhan duoc 1 Seven day Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 16:22:51] * ngoc Zacker da nhan duoc 1 Quang cao uu tien Voucher, chuc vui ve!
[2016/2/7 - 16:28:38] * Kun Star da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/7 - 16:37:28] * Nick Willam da nhan duoc 50 Crack, chuc vui ve!
[2016/2/7 - 16:37:31] * Nick Willam da nhan duoc 1 Seven day Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 16:37:33] * Nick Willam da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/7 - 16:37:36] * Nick Willam da nhan duoc 50 Crack, chuc vui ve!
[2016/2/7 - 16:41:39] * Mia AnhEm da nhan duoc 20 Paintball Token, chuc vui ve!
[2016/2/7 - 16:41:41] * Mia AnhEm da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 16:41:43] * Mia AnhEm da nhan duoc 50 Crack, chuc vui ve!
[2016/2/7 - 16:41:50] * Mia AnhEm da nhan duoc 1 Seven day Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 16:43:09] * Be Ngan da nhan duoc mot Laser, chuc vui ve!
[2016/2/7 - 16:43:12] * Be Ngan da nhan duoc 10000 Material, chuc vui ve!
[2016/2/7 - 16:43:14] * Be Ngan da nhan duoc 5 Respect Point, chuc vui ve!
[2016/2/7 - 16:43:15] * Be Ngan da nhan duoc 1 Toy Slot, chuc vui ve!
[2016/2/7 - 16:43:16] * Be Ngan da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/7 - 16:43:27] * Anh to da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/7 - 16:43:29] * Anh to da nhan duoc 1 Seven day Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 16:43:30] * Anh to da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 16:43:31] * Anh to da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/7 - 16:43:33] * Anh to da nhan duoc 3 firework, chuc vui ve!
[2016/2/7 - 16:43:34] * Be Ngan da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/7 - 16:43:34] * Anh to da nhan duoc 10000 vat lieu, chuc vui ve!
[2016/2/7 - 16:43:37] * Be Ngan da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/7 - 16:43:38] * Be Ngan da nhan duoc 1 Seven day Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 16:43:40] * Be Ngan da nhan duoc 1 Armour, chuc vui ve!
[2016/2/7 - 16:43:42] * Be Ngan da nhan duoc 20 Paintball Token, chuc vui ve!
[2016/2/7 - 16:43:43] * Be Ngan da nhan duoc 100 Pot, chuc vui ve!
[2016/2/7 - 16:43:45] * Be Ngan da nhan duoc 1 Seven day Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 16:43:47] * Anh to da nhan duoc 50 Crack, chuc vui ve!
[2016/2/7 - 16:43:49] * Anh to da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/7 - 16:43:51] * Anh to da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/7 - 16:43:53] * Anh to da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/7 - 16:43:54] * Anh to da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/7 - 16:49:15] * Ebisu Garuda da nhan duoc 10000 Material, chuc vui ve!
[2016/2/7 - 16:51:56] * Ken Gangters da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 16:52:28] * David Yan da nhan duoc 5 VIP Token, chuc vui ve!
[2016/2/7 - 16:52:50] * LTT Dung da nhan duoc 1 rimkit, chuc vui ve!
[2016/2/7 - 16:52:55] * LTT Dung da nhan duoc 1 Gift Reset Voucher, chuc vui ve!
[2016/2/7 - 16:52:57] * LTT Dung da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/7 - 16:53:00] * LTT Dung da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/7 - 16:53:07] * LTT Dung da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 16:53:10] * LTT Dung da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/7 - 16:53:12] * LTT Dung da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/7 - 16:53:15] * LTT Dung da nhan duoc $100,000, chuc vui ve!
[2016/2/7 - 16:53:20] * LTT Dung da nhan duoc 1 Mot thang dung Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 16:53:23] * LTT Dung da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/7 - 16:53:45] * LTT Dung da nhan duoc 1 Quang cao uu tien Voucher, chuc vui ve!
[2016/2/7 - 17:15:35] * Ben Gangters da nhan duoc 1 Quang cao uu tien Voucher, chuc vui ve!
[2016/2/7 - 17:18:59] * Xap xap da nhan duoc 1 Toy Slot, chuc vui ve!
[2016/2/7 - 17:19:05] * Xap xap da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/7 - 17:19:06] * Xap xap da nhan duoc 1 Quang cao uu tien Voucher, chuc vui ve!
[2016/2/7 - 17:19:07] * Xap xap da nhan duoc 1 Seven day Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 17:19:08] * Xap xap da nhan duoc 1 Quang cao uu tien Voucher, chuc vui ve!
[2016/2/7 - 17:19:21] * Xap xap da nhan duoc 1 rimkit, chuc vui ve!
[2016/2/7 - 17:19:23] * Xap xap da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/7 - 17:19:24] * Xap xap da nhan duoc 1 Armour, chuc vui ve!
[2016/2/7 - 17:19:26] * Xap xap da nhan duoc 1 Quang cao uu tien Voucher, chuc vui ve!
[2016/2/7 - 17:19:27] * Xap xap da nhan duoc 20 Paintball Token, chuc vui ve!
[2016/2/7 - 17:19:39] * Xap xap da nhan duoc $100,000, chuc vui ve!
[2016/2/7 - 17:25:49] * IkanuS Binz da nhan duoc 1 Quang cao uu tien Voucher, chuc vui ve!
[2016/2/7 - 17:26:34] * IkanuS Binz da nhan duoc 10000 Material, chuc vui ve!
[2016/2/7 - 17:26:56] * IkanuS Binz da nhan duoc 1 Gift Reset Voucher, chuc vui ve!
[2016/2/7 - 17:28:43] * IkanuS Binz da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/7 - 17:38:47] * IkanuS Binz da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/7 - 17:39:13] * IkanuS Binz da nhan duoc 3 firework, chuc vui ve!
[2016/2/7 - 17:39:17] * IkanuS Binz da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/7 - 17:39:22] * IkanuS Binz da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/7 - 17:39:24] * IkanuS Binz da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/7 - 17:39:27] * IkanuS Binz da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 17:39:34] * IkanuS Binz da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/7 - 17:50:48] * Kio Sotuna da nhan duoc 100 Pot, chuc vui ve!
[2016/2/7 - 17:50:51] * Kio Sotuna da nhan duoc 10000 Material, chuc vui ve!
[2016/2/7 - 17:50:54] * Kio Sotuna da nhan duoc 5 Respect Point, chuc vui ve!
[2016/2/7 - 17:50:57] * Kio Sotuna da nhan duoc 1 Seven day Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 17:50:59] * Kio Sotuna da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 17:51:01] * Kio Sotuna da nhan duoc 100 Pot, chuc vui ve!
[2016/2/7 - 17:51:03] * Kio Sotuna da nhan duoc 1 Mo khoa newbie, chuc vui ve!
[2016/2/7 - 17:51:10] * Kio Sotuna da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/7 - 17:51:13] * Kio Sotuna da nhan duoc 50 Crack, chuc vui ve!
[2016/2/7 - 17:51:16] * Kio Sotuna da nhan duoc 1 Gift Reset Voucher, chuc vui ve!
[2016/2/7 - 17:51:18] * Kio Sotuna da nhan duoc 1 Seven day Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 17:51:22] * Kio Sotuna da nhan duoc 1 Seven day Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 17:51:24] * Kio Sotuna da nhan duoc 1 Seven day Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 17:51:27] * Kio Sotuna da nhan duoc 1 Mot thang dung Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 17:51:29] * Kio Sotuna da nhan duoc 1 Gift Reset Voucher, chuc vui ve!
[2016/2/7 - 17:51:32] * Kio Sotuna da nhan duoc 1 mot thang Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 17:51:35] * Kio Sotuna da nhan duoc 1 Quang cao uu tien Voucher, chuc vui ve!
[2016/2/7 - 17:51:38] * Kio Sotuna da nhan duoc 5 VIP Token, chuc vui ve!
[2016/2/7 - 17:51:41] * Kio Sotuna da nhan duoc 10000 Material, chuc vui ve!
[2016/2/7 - 17:51:43] * Kio Sotuna da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/7 - 17:51:46] * Kio Sotuna da nhan duoc 1 Firstaid, chuc vui ve!
[2016/2/7 - 17:51:49] * Kio Sotuna da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/7 - 17:51:51] * Kio Sotuna da nhan duoc 1 rimkit, chuc vui ve!
[2016/2/7 - 17:51:54] * Kio Sotuna da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/7 - 17:52:55] * Kio Sotuna da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/7 - 17:52:57] * Kio Sotuna da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 17:52:59] * Kio Sotuna da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/7 - 17:53:01] * Kio Sotuna da nhan duoc mot Laser, chuc vui ve!
[2016/2/7 - 17:53:04] * Kio Sotuna da nhan duoc 1 Toy Slot, chuc vui ve!
[2016/2/7 - 17:53:04] * Kun Star da nhan duoc mot Laser, chuc vui ve!
[2016/2/7 - 17:53:07] * Kun Star da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 17:53:09] * Kun Star da nhan duoc 100 Pot, chuc vui ve!
[2016/2/7 - 17:53:10] * Kio Sotuna da nhan duoc $100,000, chuc vui ve!
[2016/2/7 - 17:53:10] * Kun Star da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/7 - 17:53:11] * Nguyen Ngoc Tram da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/7 - 17:53:14] * Kun Star da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/7 - 17:53:14] * Kio Sotuna da nhan duoc mot Laser, chuc vui ve!
[2016/2/7 - 17:53:15] * Nguyen Ngoc Tram da nhan duoc 100 Pot, chuc vui ve!
[2016/2/7 - 17:53:17] * Nguyen Ngoc Tram da nhan duoc $100,000, chuc vui ve!
[2016/2/7 - 17:53:19] * Nguyen Ngoc Tram da nhan duoc 1 rimkit, chuc vui ve!
[2016/2/7 - 17:53:19] * Kio Sotuna da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/7 - 17:53:19] * Kun Star da nhan duoc 1 Toy Slot, chuc vui ve!
[2016/2/7 - 17:53:20] * Nguyen Ngoc Tram da nhan duoc 20 Paintball Token, chuc vui ve!
[2016/2/7 - 17:53:22] * Nguyen Ngoc Tram da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/7 - 17:53:24] * Nguyen Ngoc Tram da nhan duoc 50 Crack, chuc vui ve!
[2016/2/7 - 17:53:24] * Kun Star da nhan duoc 50 Crack, chuc vui ve!
[2016/2/7 - 17:53:24] * Kio Sotuna da nhan duoc 1 Gift Reset Voucher, chuc vui ve!
[2016/2/7 - 17:53:26] * Kun Star da nhan duoc 10000 Material, chuc vui ve!
[2016/2/7 - 17:53:26] * Nguyen Ngoc Tram da nhan duoc 1 Gift Reset Voucher, chuc vui ve!
[2016/2/7 - 17:53:28] * Nguyen Ngoc Tram da nhan duoc 1 Seven day Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 17:53:28] * Kio Sotuna da nhan duoc 1 rimkit, chuc vui ve!
[2016/2/7 - 17:53:30] * Kun Star da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/7 - 17:53:30] * Nguyen Ngoc Tram da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 17:53:31] * Kio Sotuna da nhan duoc 1 Seven day Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 17:53:33] * Kio Sotuna da nhan duoc 1 Mot thang dung Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 17:53:36] * Kio Sotuna da nhan duoc 100 Pot, chuc vui ve!
[2016/2/7 - 17:53:38] * Kio Sotuna da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/7 - 17:53:40] * Nguyen Ngoc Tram da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/7 - 17:53:40] * Kio Sotuna da nhan duoc 50 Crack, chuc vui ve!
[2016/2/7 - 17:53:43] * Kio Sotuna da nhan duoc 1 Firstaid, chuc vui ve!
[2016/2/7 - 17:53:45] * Nguyen Ngoc Tram da nhan duoc 1 Seven day Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 17:53:46] * Kio Sotuna da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/7 - 17:53:48] * Nguyen Ngoc Tram da nhan duoc $100,000, chuc vui ve!
[2016/2/7 - 17:53:49] * Kun Star da nhan duoc 1 Firstaid, chuc vui ve!
[2016/2/7 - 17:53:50] * Nguyen Ngoc Tram da nhan duoc 1 Mot thang dung Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 17:53:51] * Nguyen Ngoc Tram da nhan duoc 1 Gift Reset Voucher, chuc vui ve!
[2016/2/7 - 17:53:53] * Kio Sotuna da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/7 - 17:53:53] * Nguyen Ngoc Tram da nhan duoc 3 firework, chuc vui ve!
[2016/2/7 - 17:53:57] * Kio Sotuna da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/7 - 17:53:58] * Kun Star da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/7 - 17:54:00] * Kio Sotuna da nhan duoc 10000 Material, chuc vui ve!
[2016/2/7 - 17:54:04] * Kio Sotuna da nhan duoc 5 Respect Point, chuc vui ve!
[2016/2/7 - 17:54:04] * Nguyen Ngoc Tram da nhan duoc 1 Toy Slot, chuc vui ve!
[2016/2/7 - 17:54:06] * Nguyen Ngoc Tram da nhan duoc 20 Paintball Token, chuc vui ve!
[2016/2/7 - 17:54:06] * Kio Sotuna da nhan duoc 1 Seven day Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 17:54:07] * Nguyen Ngoc Tram da nhan duoc 5 VIP Token, chuc vui ve!
[2016/2/7 - 17:54:08] * Kio Sotuna da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/7 - 17:54:09] * Nguyen Ngoc Tram da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/7 - 17:54:10] * Nguyen Ngoc Tram da nhan duoc 1 Seven day Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 17:54:10] * Kio Sotuna da nhan duoc 1 Gift Reset Voucher, chuc vui ve!
[2016/2/7 - 17:54:11] * Nguyen Ngoc Tram da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/7 - 17:54:13] * Kio Sotuna da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/7 - 17:54:15] * Kio Sotuna da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/7 - 17:54:17] * Kio Sotuna da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 17:54:19] * Kio Sotuna da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 17:54:25] * Kio Sotuna da nhan duoc 1 Toy Slot, chuc vui ve!
[2016/2/7 - 17:54:27] * Kio Sotuna da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/7 - 17:54:28] * Nguyen Ngoc Tram da nhan duoc 1 rimkit, chuc vui ve!
[2016/2/7 - 17:54:30] * Kio Sotuna da nhan duoc 5 VIP Token, chuc vui ve!
[2016/2/7 - 17:54:31] * Nguyen Ngoc Tram da nhan duoc 1 rimkit, chuc vui ve!
[2016/2/7 - 17:54:33] * Nguyen Ngoc Tram da nhan duoc mot Laser, chuc vui ve!
[2016/2/7 - 17:54:35] * Kio Sotuna da nhan duoc 5 Respect Point, chuc vui ve!
[2016/2/7 - 17:54:35] * Nguyen Ngoc Tram da nhan duoc 1 Mot thang dung Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 17:54:36] * Daniel Mathews da nhan duoc 1 rimkit, chuc vui ve!
[2016/2/7 - 17:54:37] * Nguyen Ngoc Tram da nhan duoc 1 Platinum VIP Voucher, chuc vui ve!
[2016/2/7 - 17:54:39] * Nguyen Ngoc Tram da nhan duoc 1 rimkit, chuc vui ve!
[2016/2/7 - 17:54:40] * Kio Sotuna da nhan duoc 20 Paintball Token, chuc vui ve!
[2016/2/7 - 17:54:40] * Nguyen Ngoc Tram da nhan duoc 1 Mot thang dung Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 17:54:42] * Nguyen Ngoc Tram da nhan duoc 1 Quang cao uu tien Voucher, chuc vui ve!
[2016/2/7 - 17:54:43] * Nguyen Ngoc Tram da nhan duoc 1 Quang cao uu tien Voucher, chuc vui ve!
[2016/2/7 - 17:54:44] * Kio Sotuna da nhan duoc 1 Platinum VIP Voucher, chuc vui ve!
[2016/2/7 - 17:54:46] * Kio Sotuna da nhan duoc $100,000, chuc vui ve!
[2016/2/7 - 17:54:49] * Kio Sotuna da nhan duoc $100,000, chuc vui ve!
[2016/2/7 - 17:54:52] * Kio Sotuna da nhan duoc 1 Toy Slot, chuc vui ve!
[2016/2/7 - 17:54:54] * Kio Sotuna da nhan duoc 1 Firstaid, chuc vui ve!
[2016/2/7 - 17:54:56] * Nguyen Ngoc Tram da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/7 - 17:54:57] * Kio Sotuna da nhan duoc 1 Toy Slot, chuc vui ve!
[2016/2/7 - 17:54:57] * Nguyen Ngoc Tram da nhan duoc $100,000, chuc vui ve!
[2016/2/7 - 17:54:59] * Nguyen Ngoc Tram da nhan duoc 1 Platinum VIP Voucher, chuc vui ve!
[2016/2/7 - 17:54:59] * Kio Sotuna da nhan duoc 1 Gift Reset Voucher, chuc vui ve!
[2016/2/7 - 17:55:01] * Nguyen Ngoc Tram da nhan duoc 50 Crack, chuc vui ve!
[2016/2/7 - 17:55:02] * Kio Sotuna da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/7 - 17:55:05] * Kio Sotuna da nhan duoc 1 Mot thang dung Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 17:55:07] * Kio Sotuna da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/7 - 17:55:10] * Kio Sotuna da nhan duoc 1 Toy Slot, chuc vui ve!
[2016/2/7 - 17:55:29] * Nguyen Ngoc Tram da nhan duoc 1 Toy Slot, chuc vui ve!
[2016/2/7 - 17:55:30] * Nguyen Ngoc Tram da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/7 - 17:55:31] * Nguyen Ngoc Tram da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 17:55:34] * Nguyen Ngoc Tram da nhan duoc 1 Mot thang dung Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 17:55:36] * Nguyen Ngoc Tram da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/7 - 17:55:38] * Nguyen Ngoc Tram da nhan duoc 1 Mot thang dung Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 17:55:40] * Nguyen Ngoc Tram da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/7 - 17:55:41] * Nguyen Ngoc Tram da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 17:55:43] * Nguyen Ngoc Tram da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/7 - 17:55:45] * Nguyen Ngoc Tram da nhan duoc 1 Toy Slot, chuc vui ve!
[2016/2/7 - 17:55:47] * Nguyen Ngoc Tram da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 17:55:49] * Nguyen Ngoc Tram da nhan duoc 1 Seven day Gold VIP, chuc vui ve!
[2016/2/7 - 17:55:51] * Nguyen Ngoc Tram da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 17:55:53] * Nguyen Ngoc Tram da nhan duoc 1 Platinum VIP Voucher, chuc vui ve!
[2016/2/7 - 17:56:07] * Nguyen Ngoc Tram da nhan duoc 20 Paintball Token, chuc vui ve!
[2016/2/7 - 17:56:09] * Nguyen Ngoc Tram da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/7 - 17:56:10] * Nguyen Ngoc Tram da nhan duoc mot Laser, chuc vui ve!
[2016/2/7 - 17:56:12] * Nguyen Ngoc Tram da nhan duoc 1 Seven day Gold VIP, chuc vui ve!
[2016/2/7 - 17:56:13] * Mean lipe da nhan duoc 1 Quang cao uu tien Voucher, chuc vui ve!
[2016/2/7 - 17:56:23] * Nguyen Ngoc Tram da nhan duoc 1 Mot thang dung Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 17:56:24] * Nguyen Ngoc Tram da nhan duoc 50 Crack, chuc vui ve!
[2016/2/7 - 17:56:42] * Nguyen Ngoc Tram da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/7 - 17:56:44] * Nguyen Ngoc Tram da nhan duoc 1 Toy Slot, chuc vui ve!
[2016/2/7 - 17:56:46] * Nguyen Ngoc Tram da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/7 - 17:56:47] * Nguyen Ngoc Tram da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/7 - 17:56:49] * Nguyen Ngoc Tram da nhan duoc 10000 Material, chuc vui ve!
[2016/2/7 - 17:56:50] * Nguyen Ngoc Tram da nhan duoc 5 Respect Point, chuc vui ve!
[2016/2/7 - 17:56:52] * Nguyen Ngoc Tram da nhan duoc 1 Mot thang dung Silver VIP Voucher, chuc vui ve!
[2016/2/7 - 17:56:54] * Nguyen Ngoc Tram da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/7 - 17:56:56] * Nguyen Ngoc Tram da nhan duoc $100,000, chuc vui ve!
